RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty;NtlFinVol
05/03/2024;AUDJ24;BRBMEFAUD4M7;FINANCIAL;;;;;;3233,132;;;;;
05/03/2024;AUDK24;BRBMEFAUD4N5;FINANCIAL;;;;;;3246,836;;;;;
05/03/2024;AUDM24;BRBMEFAUD4O3;FINANCIAL;;;;;;3258,256;;;;;
05/03/2024;AUDN24;BRBMEFAUD4P0;FINANCIAL;;;;;;3269,365;;;;;
05/03/2024;AUDQ24;BRBMEFAUD4Q8;FINANCIAL;;;;;;3282,197;;;;;
05/03/2024;AUSJ24;BRBMEFAUS1R5;FINANCIAL;651,3;651,8;651,79;651,3;-0,06;651,063;;;6;189;6100664,08
05/03/2024;AUSK24;BRBMEFAUS1S3;FINANCIAL;;;;;;651,667;;;;;
05/03/2024;AUSM24;BRBMEFAUS1T1;FINANCIAL;;;;;;652,3;;;;;
05/03/2024;AUSN24;BRBMEFAUS1U9;FINANCIAL;;;;;;652,74;;;;;
05/03/2024;AUSQ24;BRBMEFAUS1V7;FINANCIAL;;;;;;653,246;;;;;
05/03/2024;B3SAOH24;BRB3SA330050;FINANCIAL;12,17;12,37;12,27;12,19;-1,29;12,23;;;78;118300;1452265
05/03/2024;B3SAOJ24;BRB3SA340059;FINANCIAL;12,35;12,45;12,41;12,35;-0,96;12,35;;;15;22100;274315
05/03/2024;BBASOH24;BRBBAS330015;FINANCIAL;57,93;58,54;58,3;58,32;0,74;58,27;;;278;171500;9998844
05/03/2024;BBASOJ24;BRBBAS340014;FINANCIAL;58,44;59,06;58,77;58,87;0,7;58,84;;;130;94900;5577556
05/03/2024;BBDCPH24;BRBBDC430018;FINANCIAL;13,65;13,85;13,75;13,85;1,09;13,77;;;66;62300;857227
05/03/2024;BBDCPJ24;BRBBDC440017;FINANCIAL;13,85;13,95;13,91;13,94;0,72;13,9;;;6;5000;69565
05/03/2024;BGIF25;BRBMEFBGI732;AGRIBUSINESS;;;;;;237,45;;;;;
05/03/2024;BGIH24;BRBMEFBGI6U7;AGRIBUSINESS;228;231,4;230,07;230;0,39;230,4;;;725;1074;81542406
05/03/2024;BGIJ24;BRBMEFBGI6R3;AGRIBUSINESS;223,35;227,1;225,72;226,35;0,42;226,3;;;144;236;17579809,5
05/03/2024;BGIK24;BRBMEFBGI6Q5;AGRIBUSINESS;223,05;228,25;225,94;226,25;0,13;226,4;;;530;899;67029979,5
05/03/2024;BGIM24;BRBMEFBGI708;AGRIBUSINESS;225,25;226,5;226,06;226;0,22;225,95;;;30;43;3207814,5
05/03/2024;BGIN24;BRBMEFBGI716;AGRIBUSINESS;226,35;229,6;228,54;228,15;0,35;228,5;;;169;257;19382533,5
05/03/2024;BGIQ24;BRBMEFBGI6T9;AGRIBUSINESS;;;;;;230,15;;;;;
05/03/2024;BGIQ25;BRBMEFBGI6Z6;AGRIBUSINESS;;;;;;211,7;;;;;
05/03/2024;BGIU24;BRBMEFBGI724;AGRIBUSINESS;;;;;;231,55;;;;;
05/03/2024;BGIV24;BRBMEFBGI6W3;AGRIBUSINESS;237,55;240,5;239,83;239,5;-0,08;239,6;;;64;126;9972352,5
05/03/2024;BGIX24;BRBMEFBGI6X1;AGRIBUSINESS;240,65;240,65;240,65;240,65;-0,31;241,3;;;1;1;79414,5
05/03/2024;BGIZ24;BRBMEFBGI6Y9;AGRIBUSINESS;;;;;;230,25;;;;;
05/03/2024;BHIAOH24;BRBHIA330003;FINANCIAL;9,68;10,29;10,03;9,7;-1,82;9,72;;;109;23300;233784
05/03/2024;BHIAOJ24;BRBHIA340002;FINANCIAL;9,86;10,34;10,13;9,86;-1,1;9,81;;;69;13100;132820
05/03/2024;BRIJ24;BRBMEFBRI3G0;FINANCIAL;21494;21494;21494;21494;-0,37;21513;;;2;42;9027480
05/03/2024;BRIM24;BRBMEFBRI3H8;FINANCIAL;;;;;;21875;;;;;
05/03/2024;CADJ24;BRBMEFCAD4L1;FINANCIAL;;;;;;3656,653;;;;;
05/03/2024;CADK24;BRBMEFCAD4M9;FINANCIAL;;;;;;3670,493;;;;;
05/03/2024;CADM24;BRBMEFCAD4N7;FINANCIAL;;;;;;3681,693;;;;;
05/03/2024;CADN24;BRBMEFCAD4O5;FINANCIAL;;;;;;3693,333;;;;;
05/03/2024;CADQ24;BRBMEFCAD4P2;FINANCIAL;;;;;;3706,776;;;;;
05/03/2024;CANJ24;BRBMEFCAN1R2;FINANCIAL;1358,7;1358,7;1358,7;1358,7;0,11;1358,054;;;1;1;180358,84
05/03/2024;CANK24;BRBMEFCAN1S0;FINANCIAL;;;;;;1357,408;;;;;
05/03/2024;CANM24;BRBMEFCAN1T8;FINANCIAL;;;;;;1356,72;;;;;
05/03/2024;CANN24;BRBMEFCAN1U6;FINANCIAL;;;;;;1356,141;;;;;
05/03/2024;CANQ24;BRBMEFCAN1V4;FINANCIAL;;;;;;1355,476;;;;;
05/03/2024;CCMF25;BRBMEFCCP2T2;AGRIBUSINESS;64,9;65,5;65,17;64,92;-0,64;65,19;;;41;61;1789114,5
05/03/2024;CCMH24;BRBMEFCCP2O3;AGRIBUSINESS;61,91;62,78;62,43;62,65;0,73;62,6;;;2876;4239;119103070,5
05/03/2024;CCMH25;BRBMEFCCP2U0;AGRIBUSINESS;;;;;;66,54;;;;;
05/03/2024;CCMK24;BRBMEFCCP2P0;AGRIBUSINESS;57,2;58,65;57,98;58,15;0,74;58,06;;;4299;6702;174876745,5
05/03/2024;CCMK25;BRBMEFCCP2V8;AGRIBUSINESS;;;;;;66,72;;;;;
05/03/2024;CCMN24;BRBMEFCCP2Q8;AGRIBUSINESS;57,02;58,22;57,64;57,58;0,12;57,45;;;1211;1625;42149542,5
05/03/2024;CCMN25;BRBMEFCCP2W6;AGRIBUSINESS;;;;;;59,12;;;;;
05/03/2024;CCMU24;BRBMEFCCP2N5;AGRIBUSINESS;58,16;59,67;58,88;58,95;-0,13;58,89;;;2093;5317;140892907,5
05/03/2024;CCMU25;BRBMEFCCP2S4;AGRIBUSINESS;;;;;;60,4;;;;;
05/03/2024;CCMX24;BRBMEFCCP2R6;AGRIBUSINESS;60,75;62,09;61,22;61,4;-0,19;61,19;;;321;380;10470244,5
05/03/2024;CCROOH24;BRCCRO330059;FINANCIAL;13,79;13,94;13,84;13,8;0,5;13,9;;;27;17400;240890
05/03/2024;CCROOJ24;BRCCRO340058;FINANCIAL;13,9;13,97;13,93;13,97;0,79;14,03;;;8;6500;90570
05/03/2024;CHFJ24;BRBMEFCHF478;FINANCIAL;;;;;;5636,059;;;;;
05/03/2024;CHFK24;BRBMEFCHF486;FINANCIAL;;;;;;5672,728;;;;;
05/03/2024;CHFM24;BRBMEFCHF494;FINANCIAL;;;;;;5707,95;;;;;
05/03/2024;CHFN24;BRBMEFCHF4A5;FINANCIAL;;;;;;5741,925;;;;;
05/03/2024;CHFQ24;BRBMEFCHF4B3;FINANCIAL;;;;;;5781,206;;;;;
05/03/2024;CHLJ24;BRBMEFCHL1R7;FINANCIAL;;;;;;981738,3;;;;;
05/03/2024;CHLK24;BRBMEFCHL1S5;FINANCIAL;;;;;;982580;;;;;
05/03/2024;CHLM24;BRBMEFCHL1T3;FINANCIAL;;;;;;983400;;;;;
05/03/2024;CHLN24;BRBMEFCHL1U1;FINANCIAL;;;;;;983375,4;;;;;
05/03/2024;CHLQ24;BRBMEFCHL1V9;FINANCIAL;;;;;;983347,1;;;;;
05/03/2024;CIELOH24;BRCIEL330051;FINANCIAL;5,38;5,38;5,38;5,38;0,56;5,4;;;10;41600;223808
05/03/2024;CIELOJ24;BRCIEL340050;FINANCIAL;5,42;5,44;5,43;5,42;0,55;5,44;;;5;19200;104256
05/03/2024;CLPJ24;BRBMEFCLP479;FINANCIAL;;;;;;5058,3;;;;;
05/03/2024;CLPK24;BRBMEFCLP487;FINANCIAL;;;;;;5070,7;;;;;
05/03/2024;CLPM24;BRBMEFCLP495;FINANCIAL;;;;;;5079,4;;;;;
05/03/2024;CLPN24;BRBMEFCLP4A7;FINANCIAL;;;;;;5093,4;;;;;
05/03/2024;CLPQ24;BRBMEFCLP4B5;FINANCIAL;;;;;;5109,5;;;;;
05/03/2024;CMIGPH24;BRCMIG430056;FINANCIAL;11,94;12,08;11,99;11,99;0,16;11,96;;;30;24000;287846
05/03/2024;CMIGPJ24;BRCMIG440055;FINANCIAL;12,09;12,11;12,09;12,1;0,08;12,08;;;5;3500;42340
05/03/2024;CNHJ24;BRBMEFCNH1R5;FINANCIAL;7197,5;7201,5;7198,16;7201,5;0,08;7199,455;;;2;6;203430,28
05/03/2024;CNHK24;BRBMEFCNH1S3;FINANCIAL;;;;;;7184,18;;;;;
05/03/2024;CNHM24;BRBMEFCNH1T1;FINANCIAL;;;;;;7166,3;;;;;
05/03/2024;CNHN24;BRBMEFCNH1U9;FINANCIAL;;;;;;7151,991;;;;;
05/03/2024;CNHQ24;BRBMEFCNH1V7;FINANCIAL;;;;;;7135,571;;;;;
05/03/2024;CNYJ24;BRBMEFCNY477;FINANCIAL;;;;;;6918,788;;;;;
05/03/2024;CNYK24;BRBMEFCNY485;FINANCIAL;;;;;;6963,006;;;;;
05/03/2024;CNYM24;BRBMEFCNY493;FINANCIAL;;;;;;7004,469;;;;;
05/03/2024;CNYN24;BRBMEFCNY4A4;FINANCIAL;;;;;;7044,875;;;;;
05/03/2024;CNYQ24;BRBMEFCNY4B2;FINANCIAL;;;;;;7091,653;;;;;
05/03/2024;COGNOH24;BRCOGN330042;FINANCIAL;2,74;2,77;2,75;2,76;6,56;2,73;;;9;26000;71690
05/03/2024;COGNOJ24;BRCOGN340041;FINANCIAL;;;;;;2,76;;;;;
05/03/2024;CSNAOH24;BRCSNA330010;FINANCIAL;16,42;16,72;16,61;16,66;-0,47;16,63;;;32;14100;234267
05/03/2024;CSNAOJ24;BRCSNA340019;FINANCIAL;16,74;16,86;16,8;16,75;-0,94;16,8;;;11;6500;109258
05/03/2024;DAPF25;BRBMEFDAP470;FINANCIAL;6,61;6,62;6,614;6,61;-0,54;94589,35;6,61;;12;1100;177795017
05/03/2024;DAPF26;BRBMEFDAP4M4;FINANCIAL;;;;;;90242,23;5,647;;;;
05/03/2024;DAPH24;BRBMEFDAP4H4;FINANCIAL;;;;;;99978,55;0,678;;;;
05/03/2024;DAPJ24;BRBMEFDAP4I2;FINANCIAL;;;;;;99306,56;6,463;;;;
05/03/2024;DAPK24;BRBMEFDAP4J0;FINANCIAL;;;;;;98842,95;6,168;;;;
05/03/2024;DAPK25;BRBMEFDAP330;FINANCIAL;5,91;5,98;5,921;5,92;-0,95;93382,25;5,92;;52;15867;2531921812
05/03/2024;DAPK27;BRBMEFDAP3U9;FINANCIAL;5,42;5,46;5,441;5,46;-0,1;84434,95;5,46;;51;9162;1322691580
05/03/2024;DAPK29;BRBMEFDAP4N2;FINANCIAL;5,44;5,52;5,491;5,48;-0,43;75886,95;5,49;;59;31979;4146682855
05/03/2024;DAPK33;BRBMEFDAP462;FINANCIAL;5,57;5,57;5,57;5,57;-0,21;60895,55;5,57;;14;238;24766420,42
05/03/2024;DAPK35;BRBMEFDAP2L0;FINANCIAL;5,54;5,58;5,56;5,56;-0,39;54755,72;5,56;;32;4379;409694676,1
05/03/2024;DAPK45;BRBMEFDAP3B9;FINANCIAL;;;;;;32432,94;5,488;;;;
05/03/2024;DAPK55;BRBMEFDAP3D5;FINANCIAL;;;;;;18256,55;5,637;;;;
05/03/2024;DAPM24;BRBMEFDAP4K8;FINANCIAL;;;;;;98198,52;6,665;;;;
05/03/2024;DAPN24;BRBMEFDAP4L6;FINANCIAL;;;;;;97545,9;7,123;;;;
05/03/2024;DAPQ24;BRBMEFDAP1F4;FINANCIAL;7,42;7,5;7,467;7,47;-0,24;96793,51;7,47;;31;3671;607206823,2
05/03/2024;DAPQ26;BRBMEFDAP1L2;FINANCIAL;5,52;5,55;5,536;5,54;-0,5;87632,52;5,54;;45;6025;902308442,1
05/03/2024;DAPQ28;BRBMEFDAP280;FINANCIAL;5,44;5,48;5,465;5,48;-0,07;78940,07;5,48;;52;7541;1017889790
05/03/2024;DAPQ30;BRBMEFDAP1E7;FINANCIAL;5,47;5,5;5,493;5,5;-0,05;70954,72;5,5;;53;5147;624309729,1
05/03/2024;DAPQ32;BRBMEFDAP3T1;FINANCIAL;5,56;5,58;5,571;5,58;-0,03;63344,4;5,58;;30;3108;336648095,5
05/03/2024;DAPQ40;BRBMEFDAP3A1;FINANCIAL;5,58;5,59;5,582;5,59;-0,19;41059,26;5,59;;8;535;37582146,3
05/03/2024;DAPQ50;BRBMEFDAP3C7;FINANCIAL;;;;;;23630,05;5,64;;;;
05/03/2024;DAPQ60;BRBMEFDAP3V7;FINANCIAL;;;;;;14626,29;5,448;;;;
05/03/2024;DAXH24;BRBMEFDAX094;FINANCIAL;17687;17725;17707,33;17687;-0,31;17719;;;5;6;2854375,47
05/03/2024;DAXM24;BRBMEFDAX0C3;FINANCIAL;;;;;;17996;;;;;
05/03/2024;DAXU24;BRBMEFDAX0D1;FINANCIAL;;;;;;18163;;;;;
05/03/2024;DAXZ24;BRBMEFDAX0A7;FINANCIAL;;;;;;18319;;;;;
05/03/2024;DCOF25;BRBMEFDCO0U4;FINANCIAL;;;;;;95086,11;6,14;;;;
05/03/2024;DCOF26;BRBMEFDCO156;FINANCIAL;;;;;;90345,54;5,759;;;;
05/03/2024;DCOF27;BRBMEFDCO1S6;FINANCIAL;;;;;;86374,34;5,487;;;;
05/03/2024;DCOF28;BRBMEFDCO1P2;FINANCIAL;;;;;;82623,03;5,412;;;;
05/03/2024;DCOF29;BRBMEFDCO1R8;FINANCIAL;;;;;;79036,58;5,413;;;;
05/03/2024;DCOF30;BRBMEFDCO1Q0;FINANCIAL;;;;;;75645,71;5,444;;;;
05/03/2024;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;;72282,93;5,535;;;;
05/03/2024;DCOF32;BRBMEFDCO412;FINANCIAL;;;;;;68970,49;5,665;;;;
05/03/2024;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;;65742,39;5,815;;;;
05/03/2024;DCOF34;BRBMEFDCO420;FINANCIAL;;;;;;62393,89;6,044;;;;
05/03/2024;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;;59309,07;6,245;;;;
05/03/2024;DCOF36;BRBMEFDCO3O1;FINANCIAL;;;;;;56465,27;6,425;;;;
05/03/2024;DCOF37;BRBMEFDCO3Z7;FINANCIAL;;;;;;53545,78;6,665;;;;
05/03/2024;DCOF38;BRBMEFDCO4E0;FINANCIAL;;;;;;50963,84;6,855;;;;
05/03/2024;DCOF39;BRBMEFDCO4Q4;FINANCIAL;;;;;;48644,92;7,016;;;;
05/03/2024;DCOG25;BRBMEFDCO4R2;FINANCIAL;;;;;;94624,35;6,105;;;;
05/03/2024;DCOH25;BRBMEFDCO4S0;FINANCIAL;;;;;;94189;6,085;;;;
05/03/2024;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;;99627,74;4,982;;;;
05/03/2024;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;;93806,93;6,063;;;;
05/03/2024;DCOJ26;BRBMEFDCO3R4;FINANCIAL;;;;;;89370,85;5,656;;;;
05/03/2024;DCOJ27;BRBMEFDCO446;FINANCIAL;;;;;;85482,71;5,449;;;;
05/03/2024;DCOJ28;BRBMEFDCO4H3;FINANCIAL;;;;;;81699,57;5,412;;;;
05/03/2024;DCOK24;BRBMEFDCO4I1;FINANCIAL;;;;;;99077,37;5,78;;;;
05/03/2024;DCOM24;BRBMEFDCO4J9;FINANCIAL;;;;;;98520,95;6,005;;;;
05/03/2024;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;;98044,16;6,086;;;;
05/03/2024;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;;92601,49;5,955;;;;
05/03/2024;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;;88381,11;5,581;;;;
05/03/2024;DCON27;BRBMEFDCO479;FINANCIAL;;;;;;84533,65;5,43;;;;
05/03/2024;DCON28;BRBMEFDCO4K7;FINANCIAL;;;;;;80851,03;5,393;;;;
05/03/2024;DCOQ24;BRBMEFDCO4L5;FINANCIAL;;;;;;97522,49;6,138;;;;
05/03/2024;DCOU24;BRBMEFDCO4M3;FINANCIAL;;;;;;97013,43;6,123;;;;
05/03/2024;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;;96531,31;6,16;;;;
05/03/2024;DCOV25;BRBMEFDCO3L7;FINANCIAL;;;;;;91468,06;5,84;;;;
05/03/2024;DCOV26;BRBMEFDCO3W4;FINANCIAL;;;;;;87412,38;5,515;;;;
05/03/2024;DCOV27;BRBMEFDCO4A8;FINANCIAL;;;;;;83576,31;5,421;;;;
05/03/2024;DCOV28;BRBMEFDCO4N1;FINANCIAL;;;;;;79939,93;5,403;;;;
05/03/2024;DCOX24;BRBMEFDCO4O9;FINANCIAL;;;;;;96020,4;6,191;;;;
05/03/2024;DCOZ24;BRBMEFDCO4P6;FINANCIAL;;;;;;95569,32;6,136;;;;
05/03/2024;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;;95086,11;6,14;;;;
05/03/2024;DDIF26;BRBMEFDDI4C1;FINANCIAL;5,798;5,798;5,798;5,798;-1,1;90345,54;5,759;;1;20;4466925,4
05/03/2024;DDIF27;BRBMEFDDI4X7;FINANCIAL;;;;;;86374,34;5,487;;;;
05/03/2024;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;;82623,03;5,412;;;;
05/03/2024;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;;79036,58;5,413;;;;
05/03/2024;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;;75645,71;5,444;;;;
05/03/2024;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;;72282,93;5,535;;;;
05/03/2024;DDIF32;BRBMEFDDI792;FINANCIAL;;;;;;68970,49;5,665;;;;
05/03/2024;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;;65742,39;5,815;;;;
05/03/2024;DDIF34;BRBMEFDDI7A8;FINANCIAL;;;;;;62393,89;6,044;;;;
05/03/2024;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;;59309,07;6,245;;;;
05/03/2024;DDIF36;BRBMEFDDI6W4;FINANCIAL;;;;;;56465,27;6,425;;;;
05/03/2024;DDIF37;BRBMEFDDI776;FINANCIAL;;;;;;53545,78;6,665;;;;
05/03/2024;DDIF38;BRBMEFDDI7M3;FINANCIAL;;;;;;50963,84;6,855;;;;
05/03/2024;DDIF39;BRBMEFDDI7Y8;FINANCIAL;;;;;;48644,92;7,016;;;;
05/03/2024;DDIG25;BRBMEFDDI7Z5;FINANCIAL;;;;;;94624,35;6,105;;;;
05/03/2024;DDIH25;BRBMEFDDI800;FINANCIAL;6,14;6,14;6,14;6,14;-2,08;94189;6,085;;1;126;29342591,46
05/03/2024;DDIJ24;BRBMEFDDI6D4;FINANCIAL;3,77;4,984;4,934;4,984;-27,63;99627,74;4,982;;7;24564;6054115362
05/03/2024;DDIJ25;BRBMEFDDI6O1;FINANCIAL;;;;;;93806,93;6,063;;;;
05/03/2024;DDIJ26;BRBMEFDDI6Z7;FINANCIAL;;;;;;89370,85;5,656;;;;
05/03/2024;DDIJ27;BRBMEFDDI7C4;FINANCIAL;;;;;;85482,71;5,449;;;;
05/03/2024;DDIJ28;BRBMEFDDI7P6;FINANCIAL;;;;;;81699,57;5,412;;;;
05/03/2024;DDIK24;BRBMEFDDI7Q4;FINANCIAL;5,233;5,243;5,233;5,243;-21,27;99077,37;5,78;;3;1100;269837111
05/03/2024;DDIM24;BRBMEFDDI7R2;FINANCIAL;6,15;6,15;6,15;6,15;-6,47;98520,95;6,005;;1;100;24362919
05/03/2024;DDIN24;BRBMEFDDI5N5;FINANCIAL;;;;;;98044,16;6,086;;;;
05/03/2024;DDIN25;BRBMEFDDI628;FINANCIAL;6,009;6,009;6,009;6,009;-1,6;92601,49;5,955;;1;110;25181127,4
05/03/2024;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;;88381,11;5,581;;;;
05/03/2024;DDIN27;BRBMEFDDI7F7;FINANCIAL;;;;;;84533,65;5,43;;;;
05/03/2024;DDIN28;BRBMEFDDI7S0;FINANCIAL;;;;;;80851,03;5,393;;;;
05/03/2024;DDIQ24;BRBMEFDDI7T8;FINANCIAL;;;;;;97522,49;6,138;;;;
05/03/2024;DDIU24;BRBMEFDDI7U6;FINANCIAL;6,2;6,2;6,2;6,2;-3,35;97013,43;6,123;;1;16;3838349,92
05/03/2024;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;;96531,31;6,16;;;;
05/03/2024;DDIV25;BRBMEFDDI6T0;FINANCIAL;5,908;5,908;5,908;5,908;-1,12;91468,06;5,84;;1;34;7685514,36
05/03/2024;DDIV26;BRBMEFDDI743;FINANCIAL;;;;;;87412,38;5,515;;;;
05/03/2024;DDIV27;BRBMEFDDI7I1;FINANCIAL;;;;;;83576,31;5,421;;;;
05/03/2024;DDIV28;BRBMEFDDI7V4;FINANCIAL;;;;;;79939,93;5,403;;;;
05/03/2024;DDIX24;BRBMEFDDI7W2;FINANCIAL;;;;;;96020,4;6,191;;;;
05/03/2024;DDIZ24;BRBMEFDDI7X0;FINANCIAL;6,2;6,2;6,2;6,2;-2,51;95569,32;6,136;;1;50;11815270,5
05/03/2024;DI1F25;BRBMEFD1I2Z4;FINANCIAL;9,875;9,925;9,893;9,89;-0,35;92446,66;9,883;;23797;650987;60176755495
05/03/2024;DI1F26;BRBMEFD1I4F2;FINANCIAL;9,66;9,73;9,682;9,685;-0,51;84433,13;9,669;;44685;449696;37960384303
05/03/2024;DI1F27;BRBMEFD1I4Z0;FINANCIAL;9,855;9,925;9,879;9,885;-0,51;76682,44;9,867;;20340;204930;15709585786
05/03/2024;DI1F28;BRBMEFD1I4Y3;FINANCIAL;10,11;10,18;10,137;10,14;-0,46;69206,57;10,122;;6440;87745;6069244583
05/03/2024;DI1F29;BRBMEFD1I4K2;FINANCIAL;10,285;10,35;10,305;10,32;-0,41;62449,96;10,302;;11622;84245;5260186413
05/03/2024;DI1F30;BRBMEFD1I504;FINANCIAL;10,44;10,5;10,477;10,48;-0,29;56239,14;10,452;;1521;38853;2182107721
05/03/2024;DI1F31;BRBMEFD1I686;FINANCIAL;10,52;10,58;10,541;10,57;-0,31;50630,24;10,544;;7312;31645;1602452253
05/03/2024;DI1F32;BRBMEFD1I793;FINANCIAL;10,58;10,64;10,595;10,6;-0,56;45652,79;10,59;;168;2088;95286534,5
05/03/2024;DI1F33;BRBMEFD1I678;FINANCIAL;10,63;10,69;10,661;10,68;-0,28;41078,26;10,652;;2438;14903;611749762
05/03/2024;DI1F34;BRBMEFD1I7A6;FINANCIAL;10,65;10,67;10,661;10,67;-0,45;37112,47;10,66;;30;90;3339827,98
05/03/2024;DI1F35;BRBMEFD1I6J9;FINANCIAL;10,69;10,74;10,719;10,73;-0,29;33447,84;10,704;;589;4552;152026988,3
05/03/2024;DI1F36;BRBMEFD1I6W2;FINANCIAL;;;;;;30231,09;10,71;;;;
05/03/2024;DI1F37;BRBMEFD1I777;FINANCIAL;;;;;;27295,54;10,71;;;;
05/03/2024;DI1F38;BRBMEFD1I7P4;FINANCIAL;;;;;;24684,87;10,71;;;;
05/03/2024;DI1F39;BRBMEFD1I819;FINANCIAL;;;;;;22305,88;10,71;;;;
05/03/2024;DI1G25;BRBMEFD1I827;FINANCIAL;9,82;9,855;9,844;9,82;-0,53;91723,73;9,838;;6;14596;1338725502
05/03/2024;DI1H25;BRBMEFD1I835;FINANCIAL;9,795;9,81;9,798;9,8;-0,38;91084,64;9,788;;97;39017;3553497589
05/03/2024;DI1J24;BRBMEFD1I6C4;FINANCIAL;10,984;10,994;10,988;10,988;-0,03;99258,24;10,986;;570;252935;25105847703
05/03/2024;DI1J25;BRBMEFD1I6M3;FINANCIAL;9,76;9,81;9,779;9,775;-0,46;90461,54;9,77;;5126;100612;9100706361
05/03/2024;DI1J26;BRBMEFD1I6Z5;FINANCIAL;9,715;9,78;9,737;9,73;-0,59;82486,48;9,721;;778;9795;807696497,3
05/03/2024;DI1J27;BRBMEFD1I7C2;FINANCIAL;9,93;9,99;9,957;9,945;-0,62;74837,51;9,937;;143;742;55497779,11
05/03/2024;DI1J28;BRBMEFD1I7S8;FINANCIAL;10,175;10,225;10,198;10,19;-0,54;67401,34;10,185;;47;519;34963351,31
05/03/2024;DI1K24;BRBMEFD1I7T6;FINANCIAL;10,808;10,816;10,81;10,808;-0,02;98383,75;10,811;;55;64497;6345460244
05/03/2024;DI1M24;BRBMEFD1I7U4;FINANCIAL;10,628;10,638;10,635;10,628;-0,1;97584,09;10,631;;9;2850;278112190,5
05/03/2024;DI1N24;BRBMEFD1I462;FINANCIAL;10,475;10,495;10,486;10,48;-0,11;96846,99;10,481;;4608;362314;35088410044
05/03/2024;DI1N25;BRBMEFD1I603;FINANCIAL;9,69;9,75;9,714;9,71;-0,51;88519,67;9,698;;8426;183256;16218609078
05/03/2024;DI1N26;BRBMEFD1I611;FINANCIAL;9,755;9,825;9,777;9,78;-0,57;80579,87;9,765;;6124;51786;4171850325
05/03/2024;DI1N27;BRBMEFD1I7F5;FINANCIAL;9,99;10,055;10,011;10,015;-0,54;72945,22;10,001;;2288;19971;1456341304
05/03/2024;DI1N28;BRBMEFD1I7V2;FINANCIAL;10,235;10,275;10,248;10,255;-0,39;65708,73;10,235;;45;422;27714243,2
05/03/2024;DI1Q24;BRBMEFD1I7W0;FINANCIAL;10,315;10,35;10,319;10,315;-0,21;96028,45;10,318;;59;3966;380846838,5
