RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty;NtlFinVol
08/03/2024;AUSQ24;BRBMEFAUS1V7;FINANCIAL;;;;;;664,473;;;;;
08/03/2024;B3SAOH24;BRB3SA330050;FINANCIAL;12,24;12,58;12,44;12,48;1,05;12,49;;;880;212100;2639309
08/03/2024;B3SAOJ24;BRB3SA340059;FINANCIAL;12,36;12,66;12,54;12,62;1,2;12,61;;;23;35800;448935
08/03/2024;BBASOH24;BRBBAS330015;FINANCIAL;56,16;58,18;56,9;57,8;-1,23;57,93;;;409;282800;16093192
08/03/2024;BBASOJ24;BRBBAS340014;FINANCIAL;56,7;58,75;57,75;58,28;-1,38;58,5;;;356;222500;12849685
08/03/2024;BBDCPH24;BRBBDC430018;FINANCIAL;13,71;13,97;13,88;13,86;0,5;13,87;;;113;110000;1527778
08/03/2024;BBDCPJ24;BRBBDC440017;FINANCIAL;13,86;14,1;14,02;13,98;0,35;14;;;31;31100;436218
08/03/2024;BGIF25;BRBMEFBGI732;AGRIBUSINESS;;;;;;238,9;;;;;
08/03/2024;BGIH24;BRBMEFBGI6U7;AGRIBUSINESS;227,3;230,25;229,42;230,05;0,54;229,7;;;590;814;61627648,5
08/03/2024;BGIJ24;BRBMEFBGI6R3;AGRIBUSINESS;224,95;227,45;226,02;227,45;0,7;226,3;;;164;339;25285375,5
08/03/2024;BGIK24;BRBMEFBGI6Q5;AGRIBUSINESS;224,5;226,8;225,37;226,8;0,55;226,1;;;375;664;49384747,5
08/03/2024;BGIM24;BRBMEFBGI708;AGRIBUSINESS;224,15;226,7;225,95;226,5;0,15;227,05;;;20;21;1565866,5
08/03/2024;BGIN24;BRBMEFBGI716;AGRIBUSINESS;229,45;230,5;229,69;230,5;0,61;229,1;;;41;42;3183609
08/03/2024;BGIQ24;BRBMEFBGI6T9;AGRIBUSINESS;;;;;;231,55;;;;;
08/03/2024;BGIQ25;BRBMEFBGI6Z6;AGRIBUSINESS;;;;;;213,05;;;;;
08/03/2024;BGIU24;BRBMEFBGI724;AGRIBUSINESS;;;;;;232,95;;;;;
08/03/2024;BGIV24;BRBMEFBGI6W3;AGRIBUSINESS;238,75;241,5;240,24;241;-0,02;241,05;;;135;349;27669493,5
08/03/2024;BGIX24;BRBMEFBGI6X1;AGRIBUSINESS;240,55;241,8;241,08;241,8;-0,41;242,8;;;3;3;238672,5
08/03/2024;BGIZ24;BRBMEFBGI6Y9;AGRIBUSINESS;;;;;;231,65;;;;;
08/03/2024;BHIAOH24;BRBHIA330003;FINANCIAL;7,96;8,28;8,1;8,1;-0,24;8,13;;;82;18000;145946
08/03/2024;BHIAOJ24;BRBHIA340002;FINANCIAL;8,08;8,23;8,15;8,17;-0,36;8,2;;;18;3700;30162
08/03/2024;BRIJ24;BRBMEFBRI3G0;FINANCIAL;21228;21228;21228;21228;-1,52;21244;;;2;28;5943840
08/03/2024;BRIM24;BRBMEFBRI3H8;FINANCIAL;;;;;;21601;;;;;
08/03/2024;CADJ24;BRBMEFCAD4L1;FINANCIAL;;;;;;3700,563;;;;;
08/03/2024;CADK24;BRBMEFCAD4M9;FINANCIAL;;;;;;3714,536;;;;;
08/03/2024;CADM24;BRBMEFCAD4N7;FINANCIAL;;;;;;3725,39;;;;;
08/03/2024;CADN24;BRBMEFCAD4O5;FINANCIAL;;;;;;3736,73;;;;;
08/03/2024;CADQ24;BRBMEFCAD4P2;FINANCIAL;;;;;;3750,2;;;;;
08/03/2024;CANJ24;BRBMEFCAN1R2;FINANCIAL;1344,4;1344,4;1344,4;1344,4;-0,07;1348,633;;;6;285;51849894,62
08/03/2024;CANK24;BRBMEFCAN1S0;FINANCIAL;;;;;;1347,926;;;;;
08/03/2024;CANM24;BRBMEFCAN1T8;FINANCIAL;;;;;;1347,367;;;;;
08/03/2024;CANN24;BRBMEFCAN1U6;FINANCIAL;;;;;;1346,854;;;;;
08/03/2024;CANQ24;BRBMEFCAN1V4;FINANCIAL;;;;;;1346,265;;;;;
08/03/2024;CCMF25;BRBMEFCCP2T2;AGRIBUSINESS;66,9;66,9;66,9;66,9;-0,85;67,57;;;3;3;90315
08/03/2024;CCMH24;BRBMEFCCP2O3;AGRIBUSINESS;62,85;63,52;63,12;63,15;-0,39;63,17;;;1508;2157;61271730
08/03/2024;CCMH25;BRBMEFCCP2U0;AGRIBUSINESS;;;;;;68,97;;;;;
08/03/2024;CCMK24;BRBMEFCCP2P0;AGRIBUSINESS;59,4;60,95;60,19;60,67;-0,47;60,7;;;3724;6300;170665366,5
08/03/2024;CCMK25;BRBMEFCCP2V8;AGRIBUSINESS;;;;;;69,16;;;;;
08/03/2024;CCMN24;BRBMEFCCP2Q8;AGRIBUSINESS;58;59,61;58,88;59,5;0,06;59,52;;;787;1701;45073606,5
08/03/2024;CCMN25;BRBMEFCCP2W6;AGRIBUSINESS;;;;;;61,28;;;;;
08/03/2024;CCMU24;BRBMEFCCP2N5;AGRIBUSINESS;59,5;61,2;60,31;61,01;0,08;61,04;;;1146;2854;77464611
08/03/2024;CCMU25;BRBMEFCCP2S4;AGRIBUSINESS;;;;;;62,61;;;;;
08/03/2024;CCMX24;BRBMEFCCP2R6;AGRIBUSINESS;62,27;63,59;63,13;63,59;0,33;63,47;;;38;61;1732941
08/03/2024;CCROOH24;BRCCRO330059;FINANCIAL;13,77;13,94;13,83;13,85;-0,28;13,86;;;59;42200;583911
08/03/2024;CCROOJ24;BRCCRO340058;FINANCIAL;13,91;14,02;13,96;13,94;-0,57;13,99;;;14;12100;168993
08/03/2024;CHFJ24;BRBMEFCHF478;FINANCIAL;;;;;;5703,66;;;;;
08/03/2024;CHFK24;BRBMEFCHF486;FINANCIAL;;;;;;5743,856;;;;;
08/03/2024;CHFM24;BRBMEFCHF494;FINANCIAL;;;;;;5776,807;;;;;
08/03/2024;CHFN24;BRBMEFCHF4A5;FINANCIAL;;;;;;5810,24;;;;;
08/03/2024;CHFQ24;BRBMEFCHF4B3;FINANCIAL;;;;;;5848,891;;;;;
08/03/2024;CHLJ24;BRBMEFCHL1R7;FINANCIAL;965800;965800;965800;965800;-1,76;962526,2;;;1;22;5540,53
08/03/2024;CHLK24;BRBMEFCHL1S5;FINANCIAL;;;;;;963683;;;;;
08/03/2024;CHLM24;BRBMEFCHL1T3;FINANCIAL;;;;;;964284,3;;;;;
08/03/2024;CHLN24;BRBMEFCHL1U1;FINANCIAL;;;;;;964396,6;;;;;
08/03/2024;CHLQ24;BRBMEFCHL1V9;FINANCIAL;;;;;;964432,5;;;;;
08/03/2024;CIELOH24;BRCIEL330051;FINANCIAL;5,33;5,34;5,33;5,33;-0,55;5,38;;;5;14400;76755
08/03/2024;CIELOJ24;BRCIEL340050;FINANCIAL;;;;;;5,41;;;;;
08/03/2024;CLPJ24;BRBMEFCLP479;FINANCIAL;;;;;;5185;;;;;
08/03/2024;CLPK24;BRBMEFCLP487;FINANCIAL;;;;;;5195,6;;;;;
08/03/2024;CLPM24;BRBMEFCLP495;FINANCIAL;;;;;;5205,4;;;;;
08/03/2024;CLPN24;BRBMEFCLP4A7;FINANCIAL;;;;;;5218,7;;;;;
08/03/2024;CLPQ24;BRBMEFCLP4B5;FINANCIAL;;;;;;5235;;;;;
08/03/2024;CMIGPH24;BRCMIG430056;FINANCIAL;11,79;12,06;12;12,04;1,68;11,99;;;220;196800;2362209
08/03/2024;CMIGPJ24;BRCMIG440055;FINANCIAL;11,9;12,18;12,08;12,18;1,83;12,11;;;55;42600;514958
08/03/2024;CNHJ24;BRBMEFCNH1R5;FINANCIAL;7185,5;7191,5;7188,99;7190;0,01;7187,914;;;10;565;19245191,02
08/03/2024;CNHK24;BRBMEFCNH1S3;FINANCIAL;;;;;;7170,463;;;;;
08/03/2024;CNHM24;BRBMEFCNH1T1;FINANCIAL;;;;;;7155,727;;;;;
08/03/2024;CNHN24;BRBMEFCNH1U9;FINANCIAL;;;;;;7140,695;;;;;
08/03/2024;CNHQ24;BRBMEFCNH1V7;FINANCIAL;;;;;;7123,205;;;;;
08/03/2024;CNYJ24;BRBMEFCNY477;FINANCIAL;;;;;;6961,282;;;;;
08/03/2024;CNYK24;BRBMEFCNY485;FINANCIAL;;;;;;7007,285;;;;;
08/03/2024;CNYM24;BRBMEFCNY493;FINANCIAL;;;;;;7045,931;;;;;
08/03/2024;CNYN24;BRBMEFCNY4A4;FINANCIAL;;;;;;7085,431;;;;;
08/03/2024;CNYQ24;BRBMEFCNY4B2;FINANCIAL;;;;;;7132,015;;;;;
08/03/2024;COGNOH24;BRCOGN330042;FINANCIAL;2,65;2,7;2,66;2,68;-1,83;2,68;;;13;38700;103182
08/03/2024;COGNOJ24;BRCOGN340041;FINANCIAL;2,69;2,7;2,69;2,7;-1,81;2,7;;;3;2800;7539
08/03/2024;CSNAOH24;BRCSNA330010;FINANCIAL;15,92;16,37;16,18;16,37;3,02;16,34;;;133;58200;942104
08/03/2024;CSNAOJ24;BRCSNA340019;FINANCIAL;16,08;16,51;16,33;16,49;2,8;16,5;;;48;23800;388706
08/03/2024;DAPF25;BRBMEFDAP470;FINANCIAL;6,69;6,69;6,69;6,69;0,19;94600,61;6,69;;5;1210;195827973
08/03/2024;DAPF26;BRBMEFDAP4M4;FINANCIAL;;;;;;90191,84;5,716;;;;
08/03/2024;DAPH24;BRBMEFDAP4H4;FINANCIAL;0,85;0,85;0,85;0,85;21,25;99984,68;0,775;;1;4;684199,08
08/03/2024;DAPJ24;BRBMEFDAP4I2;FINANCIAL;7,03;7,03;7,03;7,03;-0,12;99330,75;7,003;;1;3;509787,93
08/03/2024;DAPK24;BRBMEFDAP4J0;FINANCIAL;;;;;;98862,97;6,465;;;;
08/03/2024;DAPK25;BRBMEFDAP330;FINANCIAL;5,92;5,99;5,951;5,96;0,21;93404,63;5,96;;71;7153;1143125078
08/03/2024;DAPK27;BRBMEFDAP3U9;FINANCIAL;5,46;5,48;5,479;5,48;0,8;84437,62;5,48;;35;1040;150234097,7
08/03/2024;DAPK29;BRBMEFDAP4N2;FINANCIAL;5,47;5,5;5,482;5,48;0,1;75972,34;5,48;;20;4211;547240968,8
08/03/2024;DAPK33;BRBMEFDAP462;FINANCIAL;5,56;5,56;5,56;5,56;0,5;60987,63;5,56;;14;111;11581375,92
08/03/2024;DAPK35;BRBMEFDAP2L0;FINANCIAL;5,56;5,57;5,569;5,57;0,5;54733,32;5,57;;32;1293;121078484,2
08/03/2024;DAPK45;BRBMEFDAP3B9;FINANCIAL;5,64;5,64;5,64;5,64;3,16;32447,1;5,489;;1;4;215449,88
08/03/2024;DAPK55;BRBMEFDAP3D5;FINANCIAL;;;;;;18263,11;5,638;;;;
08/03/2024;DAPM24;BRBMEFDAP4K8;FINANCIAL;;;;;;98220,1;6,882;;;;
08/03/2024;DAPN24;BRBMEFDAP4L6;FINANCIAL;;;;;;97571,16;7,295;;;;
08/03/2024;DAPQ24;BRBMEFDAP1F4;FINANCIAL;7,55;7,63;7,594;7,63;-0,01;96813,1;7,63;;39;7685;1273026226
08/03/2024;DAPQ26;BRBMEFDAP1L2;FINANCIAL;5,55;5,58;5,567;5,57;0,57;87628,09;5,57;;82;10842;1625429955
08/03/2024;DAPQ28;BRBMEFDAP280;FINANCIAL;5,47;5,49;5,472;5,47;0,29;79023,34;5,47;;43;1981;267782951,2
08/03/2024;DAPQ30;BRBMEFDAP1E7;FINANCIAL;5,47;5,49;5,473;5,48;0,31;71129,24;5,47;;31;978;118985228,3
08/03/2024;DAPQ32;BRBMEFDAP3T1;FINANCIAL;5,53;5,54;5,539;5,54;0,14;63587,36;5,54;;18;301;32746411,96
08/03/2024;DAPQ40;BRBMEFDAP3A1;FINANCIAL;5,59;5,59;5,59;5,59;0,3;41028,64;5,599;;1;9;632601,63
08/03/2024;DAPQ50;BRBMEFDAP3C7;FINANCIAL;5,68;5,68;5,68;5,68;1,15;23657,25;5,638;;2;5;200259,25
08/03/2024;DAPQ60;BRBMEFDAP3V7;FINANCIAL;;;;;;14655,66;5,444;;;;
08/03/2024;DAXH24;BRBMEFDAX094;FINANCIAL;17778;17821;17799,66;17778;-0,57;17830;;;3;3;1454088,94
08/03/2024;DAXM24;BRBMEFDAX0C3;FINANCIAL;;;;;;18119;;;;;
08/03/2024;DAXU24;BRBMEFDAX0D1;FINANCIAL;;;;;;18287;;;;;
08/03/2024;DAXZ24;BRBMEFDAX0A7;FINANCIAL;;;;;;18439;;;;;
08/03/2024;DCOF25;BRBMEFDCO0U4;FINANCIAL;;;;;;95895,67;5,136;;;;
08/03/2024;DCOF26;BRBMEFDCO156;FINANCIAL;;;;;;91203,97;5,221;;;;
08/03/2024;DCOF27;BRBMEFDCO1S6;FINANCIAL;;;;;;87236,08;5,104;;;;
08/03/2024;DCOF28;BRBMEFDCO1P2;FINANCIAL;;;;;;83458,99;5,111;;;;
08/03/2024;DCOF29;BRBMEFDCO1R8;FINANCIAL;;;;;;79861,65;5,155;;;;
08/03/2024;DCOF30;BRBMEFDCO1Q0;FINANCIAL;;;;;;76423,02;5,224;;;;
08/03/2024;DCOF31;BRBMEFDCO313;FINANCIAL;;;;;;73082,21;5,323;;;;
08/03/2024;DCOF32;BRBMEFDCO412;FINANCIAL;;;;;;69787,47;5,457;;;;
08/03/2024;DCOF33;BRBMEFDCO3D4;FINANCIAL;;;;;;66614,42;5,598;;;;
08/03/2024;DCOF34;BRBMEFDCO420;FINANCIAL;;;;;;63275,26;5,825;;;;
08/03/2024;DCOF35;BRBMEFDCO3C6;FINANCIAL;;;;;;60165,95;6,031;;;;
08/03/2024;DCOF36;BRBMEFDCO3O1;FINANCIAL;;;;;;57293,39;6,216;;;;
08/03/2024;DCOF37;BRBMEFDCO3Z7;FINANCIAL;;;;;;54341,68;6,459;;;;
08/03/2024;DCOF38;BRBMEFDCO4E0;FINANCIAL;;;;;;51729,64;6,652;;;;
08/03/2024;DCOF39;BRBMEFDCO4Q4;FINANCIAL;;;;;;49385,15;6,815;;;;
08/03/2024;DCOG25;BRBMEFDCO4R2;FINANCIAL;;;;;;95430,61;5,192;;;;
08/03/2024;DCOH25;BRBMEFDCO4S0;FINANCIAL;;;;;;95016,41;5,216;;;;
08/03/2024;DCOJ24;BRBMEFDCO354;FINANCIAL;;;;;;100476,26;-7,11;;;;
08/03/2024;DCOJ25;BRBMEFDCO3G7;FINANCIAL;;;;;;94650,98;5,23;;;;
08/03/2024;DCOJ26;BRBMEFDCO3R4;FINANCIAL;;;;;;90214,34;5,179;;;;
08/03/2024;DCOJ27;BRBMEFDCO446;FINANCIAL;;;;;;86323,6;5,097;;;;
08/03/2024;DCOJ28;BRBMEFDCO4H3;FINANCIAL;;;;;;82532,11;5,124;;;;
08/03/2024;DCOK24;BRBMEFDCO4I1;FINANCIAL;;;;;;99915,28;0,555;;;;
08/03/2024;DCOM24;BRBMEFDCO4J9;FINANCIAL;;;;;;99349,58;2,709;;;;
08/03/2024;DCON24;BRBMEFDCO2G9;FINANCIAL;;;;;;98866,82;3,588;;;;
08/03/2024;DCON25;BRBMEFDCO2U0;FINANCIAL;;;;;;93445,14;5,261;;;;
08/03/2024;DCON26;BRBMEFDCO2V8;FINANCIAL;;;;;;89222,94;5,146;;;;
08/03/2024;DCON27;BRBMEFDCO479;FINANCIAL;;;;;;85371,62;5,098;;;;
08/03/2024;DCON28;BRBMEFDCO4K7;FINANCIAL;;;;;;81682,57;5,116;;;;
08/03/2024;DCOQ24;BRBMEFDCO4L5;FINANCIAL;;;;;;98336,96;4,17;;;;
08/03/2024;DCOU24;BRBMEFDCO4M3;FINANCIAL;;;;;;97831,47;4,483;;;;
08/03/2024;DCOV24;BRBMEFDCO396;FINANCIAL;;;;;;97344,09;4,745;;;;
08/03/2024;DCOV25;BRBMEFDCO3L7;FINANCIAL;;;;;;92285,7;5,261;;;;
08/03/2024;DCOV26;BRBMEFDCO3W4;FINANCIAL;;;;;;88275,3;5,103;;;;
08/03/2024;DCOV27;BRBMEFDCO4A8;FINANCIAL;;;;;;84414,48;5,105;;;;
08/03/2024;DCOV28;BRBMEFDCO4N1;FINANCIAL;;;;;;80798,48;5,126;;;;
08/03/2024;DCOX24;BRBMEFDCO4O9;FINANCIAL;;;;;;96832,44;4,948;;;;
08/03/2024;DCOZ24;BRBMEFDCO4P6;FINANCIAL;;;;;;96389,42;5,013;;;;
08/03/2024;DDIF25;BRBMEFDDI321;FINANCIAL;;;;;;95895,67;5,136;;;;
08/03/2024;DDIF26;BRBMEFDDI4C1;FINANCIAL;;;;;;91203,97;5,221;;;;
08/03/2024;DDIF27;BRBMEFDDI4X7;FINANCIAL;;;;;;87236,08;5,104;;;;
08/03/2024;DDIF28;BRBMEFDDI4Z2;FINANCIAL;;;;;;83458,99;5,111;;;;
08/03/2024;DDIF29;BRBMEFDDI4W9;FINANCIAL;;;;;;79861,65;5,155;;;;
08/03/2024;DDIF30;BRBMEFDDI4Y5;FINANCIAL;;;;;;76423,02;5,224;;;;
08/03/2024;DDIF31;BRBMEFDDI693;FINANCIAL;;;;;;73082,21;5,323;;;;
08/03/2024;DDIF32;BRBMEFDDI792;FINANCIAL;;;;;;69787,47;5,457;;;;
08/03/2024;DDIF33;BRBMEFDDI6L7;FINANCIAL;;;;;;66614,42;5,598;;;;
08/03/2024;DDIF34;BRBMEFDDI7A8;FINANCIAL;;;;;;63275,26;5,825;;;;
08/03/2024;DDIF35;BRBMEFDDI6K9;FINANCIAL;;;;;;60165,95;6,031;;;;
08/03/2024;DDIF36;BRBMEFDDI6W4;FINANCIAL;;;;;;57293,39;6,216;;;;
08/03/2024;DDIF37;BRBMEFDDI776;FINANCIAL;;;;;;54341,68;6,459;;;;
08/03/2024;DDIF38;BRBMEFDDI7M3;FINANCIAL;;;;;;51729,64;6,652;;;;
08/03/2024;DDIF39;BRBMEFDDI7Y8;FINANCIAL;;;;;;49385,15;6,815;;;;
08/03/2024;DDIG25;BRBMEFDDI7Z5;FINANCIAL;;;;;;95430,61;5,192;;;;
08/03/2024;DDIH25;BRBMEFDDI800;FINANCIAL;;;;;;95016,41;5,216;;;;
08/03/2024;DDIJ24;BRBMEFDDI6D4;FINANCIAL;-7,2;-2,702;-5,657;-7,2;-201,99;100476,26;-7,11;;5;1332;330008922
08/03/2024;DDIJ25;BRBMEFDDI6O1;FINANCIAL;5,35;5,35;5,35;5,35;-13,26;94650,98;5,23;;1;30;6999935,4
08/03/2024;DDIJ26;BRBMEFDDI6Z7;FINANCIAL;;;;;;90214,34;5,179;;;;
08/03/2024;DDIJ27;BRBMEFDDI7C4;FINANCIAL;;;;;;86323,6;5,097;;;;
08/03/2024;DDIJ28;BRBMEFDDI7P6;FINANCIAL;;;;;;82532,11;5,124;;;;
08/03/2024;DDIK24;BRBMEFDDI7Q4;FINANCIAL;0,95;1,04;0,995;1,04;-84,61;99915,28;0,555;;2;600;147867216
08/03/2024;DDIM24;BRBMEFDDI7R2;FINANCIAL;3,15;3,38;3,265;3,15;-52,66;99349,58;2,709;;2;800;195910192
08/03/2024;DDIN24;BRBMEFDDI5N5;FINANCIAL;3,81;3,81;3,81;3,81;-42,07;98866,82;3,588;;1;300;73155633
08/03/2024;DDIN25;BRBMEFDDI628;FINANCIAL;;;;;;93445,14;5,261;;;;
08/03/2024;DDIN26;BRBMEFDDI636;FINANCIAL;;;;;;89222,94;5,146;;;;
08/03/2024;DDIN27;BRBMEFDDI7F7;FINANCIAL;;;;;;85371,62;5,098;;;;
08/03/2024;DDIN28;BRBMEFDDI7S0;FINANCIAL;;;;;;81682,57;5,116;;;;
08/03/2024;DDIQ24;BRBMEFDDI7T8;FINANCIAL;;;;;;98336,96;4,17;;;;
08/03/2024;DDIU24;BRBMEFDDI7U6;FINANCIAL;4,7;4,7;4,7;4,7;-27,07;97831,47;4,483;;1;30;7236433,2
08/03/2024;DDIV24;BRBMEFDDI6H5;FINANCIAL;;;;;;97344,09;4,745;;;;
08/03/2024;DDIV25;BRBMEFDDI6T0;FINANCIAL;;;;;;92285,7;5,261;;;;
08/03/2024;DDIV26;BRBMEFDDI743;FINANCIAL;;;;;;88275,3;5,103;;;;
08/03/2024;DDIV27;BRBMEFDDI7I1;FINANCIAL;;;;;;84414,48;5,105;;;;
08/03/2024;DDIV28;BRBMEFDDI7V4;FINANCIAL;;;;;;80798,48;5,126;;;;
08/03/2024;DDIX24;BRBMEFDDI7W2;FINANCIAL;5,11;5,11;5,11;5,11;-20,52;96832,44;4,948;;1;20;4775084,2
08/03/2024;DDIZ24;BRBMEFDDI7X0;FINANCIAL;;;;;;96389,42;5,013;;;;
08/03/2024;DI1F25;BRBMEFD1I2Z4;FINANCIAL;9,865;9,905;9,888;9,89;0,13;92541,45;9,896;;27186;989197;91547079908
08/03/2024;DI1F26;BRBMEFD1I4F2;FINANCIAL;9,71;9,78;9,751;9,745;0,46;84401,15;9,758;;61580;876807;74011324865
08/03/2024;DI1F27;BRBMEFD1I4Z0;FINANCIAL;9,93;10,005;9,97;9,97;0,64;76537,22;9,985;;42629;459429;35176434721
08/03/2024;DI1F28;BRBMEFD1I4Y3;FINANCIAL;10,205;10,295;10,242;10,245;0,73;68956,62;10,26;;9914;103509;7141941593
08/03/2024;DI1F29;BRBMEFD1I4K2;FINANCIAL;10,35;10,48;10,426;10,435;0,89;62133,42;10,446;;23040;187159;11638715126
08/03/2024;DI1F30;BRBMEFD1I504;FINANCIAL;10,54;10,63;10,583;10,61;1,09;55860,12;10,604;;2516;35768;2000184215
08/03/2024;DI1F31;BRBMEFD1I686;FINANCIAL;10,62;10,73;10,667;10,68;0,9;50233,1;10,692;;12533;110033;5535436124
08/03/2024;DI1F32;BRBMEFD1I793;FINANCIAL;10,69;10,76;10,728;10,74;0,93;45205,97;10,747;;233;1098;49699227,84
08/03/2024;DI1F33;BRBMEFD1I678;FINANCIAL;10,73;10,84;10,776;10,79;0,92;40628,75;10,806;;4117;27303;1111884509
08/03/2024;DI1F34;BRBMEFD1I7A6;FINANCIAL;10,76;10,82;10,795;10,8;0,96;36697,68;10,801;;62;212;7783553,21
08/03/2024;DI1F35;BRBMEFD1I6J9;FINANCIAL;10,79;10,87;10,831;10,85;0,97;33007,28;10,853;;805;17132;566667894
08/03/2024;DI1F36;BRBMEFD1I6W2;FINANCIAL;;;;;;29793,32;10,859;;;;
08/03/2024;DI1F37;BRBMEFD1I777;FINANCIAL;;;;;;26863,98;10,859;;;;
08/03/2024;DI1F38;BRBMEFD1I7P4;FINANCIAL;;;;;;24262,32;10,859;;;;
08/03/2024;DI1F39;BRBMEFD1I819;FINANCIAL;;;;;;21894,7;10,859;;;;
08/03/2024;DI1G25;BRBMEFD1I827;FINANCIAL;9,85;9,875;9,857;9,875;0,46;91817,14;9,85;;7;1552;142491603,6
08/03/2024;DI1H25;BRBMEFD1I835;FINANCIAL;9,81;9,835;9,816;9,81;0,22;91160,52;9,819;;18;2028;184877018,2
08/03/2024;DI1J24;BRBMEFD1I6C4;FINANCIAL;10,952;10,956;10,953;10,952;0;99383,08;10,956;;294;181142;18002470488
08/03/2024;DI1J25;BRBMEFD1I6M3;FINANCIAL;9,76;9,805;9,786;9,78;0,14;90540,93;9,794;;7109;187750;17000222023
08/03/2024;DI1J26;BRBMEFD1I6Z5;FINANCIAL;9,775;9,84;9,815;9,8;0,46;82424,09;9,82;;1603;11729;966834087,7
08/03/2024;DI1J27;BRBMEFD1I7C2;FINANCIAL;10,005;10,08;10,029;10,035;0,56;74677,41;10,055;;817;6571;491051159,2
08/03/2024;DI1J28;BRBMEFD1I7S8;FINANCIAL;10,265;10,34;10,294;10,34;1,14;67144,94;10,32;;265;1885;126688062,7
08/03/2024;DI1K24;BRBMEFD1I7T6;FINANCIAL;10,774;10,78;10,776;10,776;0;98508,49;10,777;;179;10864;1070196584
08/03/2024;DI1M24;BRBMEFD1I7U4;FINANCIAL;10,596;10,614;10,604;10,604;0,03;97706,21;10,608;;194;31548;3082458679
08/03/2024;DI1N24;BRBMEFD1I462;FINANCIAL;10,44;10,45;10,445;10,45;0,04;96971,21;10,447;;5652;441823;42844244307
08/03/2024;DI1N25;BRBMEFD1I603;FINANCIAL;9,705;9,765;9,74;9,74;0,32;88566,67;9,746;;18413;286819;25404309664
08/03/2024;DI1N26;BRBMEFD1I611;FINANCIAL;9,82;9,905;9,857;9,855;0,53;80489,98;9,871;;9387;52680;4241371330
08/03/2024;DI1N27;BRBMEFD1I7F5;FINANCIAL;10,075;10,15;10,113;10,11;0,67;72752,88;10,127;;4436;21902;1594062215
08/03/2024;DI1N28;BRBMEFD1I7V2;FINANCIAL;10,315;10,39;10,349;10,365;0,79;65432,24;10,373;;178;805;52721795,96
08/03/2024;DI1Q24;BRBMEFD1I7W0;FINANCIAL;10,28;10,3;10,296;10,28;-0,07;96147,06;10,3;;31;8590;825912880,4
